Unnamed: 0,date,lat,lon,panoID,probability ,wall,building,sky,greenery,terrain type ,vehicles,path ,person,fence,signboard,pole,bicycle
156,2020-08,44.48839628777738,11.35695378396084,NOP11DPz7tS0kiY2pCuWRQ,0.519755132,0.51,16.58,11.9,28.93,0.01,0.48,24.31,0.07,2.17,0.19,0.62,0.02
157,2022-03,44.48619100368725,11.34210432812664,9Auo1tjmwMRCipuYh_yUAg,0.607996523,0,0,0,0,0,0,0,0,0,0,0,0
158,2017-09,44.48905369401373,11.33791873799436,BYu7aZdJVbN1-lVpVtHOZg,0.630930906,8.74,54.84,5.6,0.35,0.08,9.85,19.29,0,0,0.8,0,0
159,2020-08,44.4951781,11.33526209423039,dJ25ePZw63u9nDUwrjYWbA,0.640117745,2.18,40.48,8.47,15.63,0,6.43,20.57,0,0.63,0.02,0.27,0
160,2020-08,44.49108202022293,11.33277457607409,8iJbVule2LpH1LKf0S2aNg,0.659215889,1.17,55.53,10.69,0.17,0.51,12.08,13.68,0.34,0,0,1.14,0
161,2021-10,44.48996407823486,11.31027158261639,CAoSLEFGMVFpcE1qLTBhbWxyYnNJUGJRUF81TWsxdE9rYXB1Ulh6WmVmZEFTakxC,0.790476284,25.93,9.92,18.51,7.93,0.04,0.05,20.83,0.3,0.31,0.01,0,0
162,2021-10,44.48705449225817,11.30413318112402,CAoSLEFGMVFpcFBieGRlNndKMUduZW9lRWlUeWllelpZbGZIYVVVUmEyOUtETVpK,0.829503499,5.42,31.55,10.16,27.69,0.01,0,21.43,0,0.01,0,0,0
163,2021-10,44.48197800167875,11.30226604081147,CAoSLEFGMVFpcFA4T0UwLWoyc0VEdjFMbkE0dm13NFpWZE5TTkY2cGctQWludlgx,0.843681947,3.68,19.64,14.28,31.52,0,0,26.64,0,0,0.21,0,0
164,2021-10,44.47934972370756,11.29611290758291,CAoSLEFGMVFpcE9yc09DVnRtcm1zX2pkQVJPNkZKYnBEQzFBR0ZOcThlRFptZ1By,0.87931689,3.95,1.41,17.96,40.36,0,3.68,26.36,0.05,0.37,0.14,0.39,0
165,2022-01,44.47412773876364,11.29291941123713,liHinzbJZCv6ku5rONzljQ,0.889925589,0.49,0,16.36,46.28,5.09,0,21.43,0.02,1.75,0,0,0
166,2022-01,44.46804814895691,11.29250274158864,vtMKetcylGPDZcy4-f-2Iw,0.873479586,1.83,0,16.21,58.97,6.75,0,11.19,0,2.24,0,0,0
167,2022-01,44.46839774230465,11.29613054152012,43ArZjD6QJuACbeswJ8G4g,0.857294248,0.55,0.12,33.02,37.13,4.64,0,13.74,0,3.06,0,0.12,0
168,2022-03,44.49015538141791,11.31003140620582,mny8LUkglzTUYCcJByqNOw,0.791576211,0.47,47.42,10.13,11.41,0,4.11,22.99,0.13,1.8,0.52,0.07,0
169,2022-03,44.49036527082659,11.30974494687167,8wHt0TijMOZrszbACIPjRQ,0.792902399,0.16,72.29,8.32,0.96,0,0.58,11.77,0.01,3.98,0.05,0.17,0
170,2023-10,44.50217091300495,11.33289265,8hX71t3NnI80XBqOF8NgOQ,0.641849824,0.24,30.86,10.87,12.97,0,6.11,38.55,0.05,0,0.05,0,0.03
171,2022-05,44.51132101993962,11.34309509834846,JcHUkzrJcyvsMBF9rt6KiA,0.565917224,2.56,28.82,3.7,29.75,0,1.34,24.09,0.05,0.6,0.22,0.02,0.02
172,2022-03,44.51938129131955,11.35604670617719,IZ_iTPow756sLVfdB11ouw,0.476759712,0,0,0,0,0,0,0,0,0,0,0,0
173,2022-03,44.51904093414999,11.35839782356552,DBO_alq5Op2vA2YZDRerug,0.465033156,0,0,0,0,0,0,0,0,0,0,0,0
174,2020-08,44.52209553,11.36152203968369,lzYFLUgDWSY0OxOStmhUbg,0.440759134,2.44,0.52,17.78,32.03,0.09,0.21,38.95,0.02,3.98,0.01,0.14,0
175,2022-03,44.52579168298983,11.36047844865061,khkF493J9qJc0TNsnGjoug,0.436552857,1.17,36.89,17.4,17.51,0,2.65,11.9,0,7.71,0,0.18,0
176,2023-06,44.50706397,11.41786562600633,N08DPAYDep7qT3tM4oJ39A,0.149131834,0.04,4.74,39.18,14.03,1.63,0.5,34.67,0,2.24,0.09,0.02,0
177,2022-03,44.50668250304328,11.41137474107014,znJMI1EaB0bHkLK_tkC_CA,0.187155982,0,0,0,0,0,0,0,0,0,0,0,0
178,2023-06,44.49803627159427,11.42870902756889,rpJLWwmkA3pNC6HQCl2Wew,0.093442898,0.14,6.89,28.17,28.47,0,3.28,32.54,0,0.01,0.23,0.13,0
179,2022-04,44.49787750143827,11.42833778140377,v0HhrwoE-LswEgZ3SSN5uw,0.095718031,0.02,8.22,22.59,34.71,0,6.27,27.25,0.03,0.68,0.04,0,0
180,2022-03,44.49882573891073,11.39439191043985,#NAME?,0.293468464,0,0,0,0,0,0,0,0,0,0,0,0
181,2021-01,44.49701293869965,11.42692606,BeApzylBtkPP96_YpSDcBw,0.104523022,0,0,0,0,0,0,0,0,0,0,0,0
182,2023-06,44.49337275929846,11.30712519,xsG80pkf3CEJooR1XIGSeQ,0.802227107,0.41,10.88,20.53,26.44,0,4.08,36.56,0.03,0,0.28,0.47,0
183,2012-06,44.49819485609713,11.30947391699891,#NAME?,0.77815268,0,0,0,0,0,0,0,0,0,0,0,0
184,2023-10,44.49772229,11.31427211188211,wXj2Epahe3xPhrIdkno33g,0.753600918,2.17,12.6,25.77,15.22,0,4.11,32.26,0,7.88,0,0,0
185,2023-10,44.50057154123555,11.32042328712855,7FlLr1G2K-1zWYT3cI60EQ,0.713679723,0,54.77,4.18,7.64,0,14.89,16.65,0.01,0,0.16,0.01,1.13
186,2023-10,44.50089663476579,11.31951313349762,Xh0R28AbL8O8Szif95RvZg,0.717831186,0.16,56.04,4.7,2.06,0,14.92,19.32,0.14,1.36,0.07,0,0.13
187,2022-03,44.50031479987247,11.31863382273306,E587bRcYDGsLL67mjrAr-g,0.723955346,0,57.23,6.39,0.81,0,16.84,18,0.02,0.22,0,0,0
188,2022-03,44.49853625470047,11.31883305299811,tkCEvBcIly2AhheFBkRc6w,0.726910253,1.05,52.5,7.98,3.95,0,19.54,11.6,0.11,1.78,0.11,0.09,0
189,2022-03,44.49857855159021,11.31989808591238,wEAU7wCtZGYkUdjozZAPpg,0.720976476,0,51.52,9.45,2.51,0,6.97,28.33,0.15,0,0.01,0,0
190,2022-03,44.49835213947183,11.31384026209423,AzQh3H2ew5yWKqdawDiL_w,0.75446346,0,0,0,0,0,0,0,0,0,0,0,0
191,2022-03,44.49782771128606,11.32005313306274,Cune2Bzkt6Zr3yMiP6E1-g,0.721687338,1.65,37.05,11.54,8.91,0,12.66,21.93,0.59,3.13,0,0.22,0.12
192,2023-06,44.49636833842717,11.31583684897607,WoOL7eN9OzuGp7WaBZ0w-Q,0.74796946,0.68,37.62,3.49,19.44,0,16.25,19.77,0,1.48,0.07,0.01,0
193,2022-03,44.49592962,11.32166409478711,oqDrBDftyFgWe9kFcGZpYw,0.716321181,0.55,43.65,6.16,18.32,0,11.34,9.58,0.27,9.99,0.04,0,0
194,2022-03,44.49549406658532,11.32002003436472,3CZ93lWYjcQGN6HakHaIXw,0.72633106,19.22,53.89,4.83,0,0,4.52,8.29,0.17,0.28,0.26,0,0
195,2023-06,44.49512911055405,11.31460808711867,FNIRXAZ7rTQAi5tg_oSJgg,0.757260612,0,0,0,0,0,0,0,0,0,0,0,0
196,2022-03,44.49550591,11.31215027671526,wMnfIoXE0IsBh-hsulHkjA,0.770083215,3.18,18.03,23.83,21.54,0,10.66,21.37,0,0.62,0.02,0.06,0
197,2022-03,44.49692663763429,11.31344197598408,AOM4oZh25w88JurspV9n4A,0.759917285,0.57,7.81,19.02,30.3,0,11.36,15.1,0,12.41,0.01,0.16,0
198,2022-03,44.49225827073947,11.32878797365997,hO4pjQC4sPrFo_KVNi78wA,0.681045514,0,0,0,0,0,0,0,0,0,0,0,0
199,2022-03,44.49021424035936,11.32598482646671,2y7LdTqzng2WomivfWm0Bg,0.699509922,4.21,31.53,11.12,12.81,0,0.88,32.28,0,1.66,0.39,1.08,0
200,2023-07,44.49335279,11.32866051844709,vXnIjES9-9hYBqSCwLGFHQ,0.680430605,2.95,13.22,4.11,41.43,0,0.27,33.73,0.01,3.55,0.09,0.07,0.16
201,2022-03,44.49321922732496,11.32368650323498,A1kBBYS7RsEBm2RX4hFw5w,0.709142725,10.58,41.2,7.37,10.66,0,4.35,13.99,0.03,4.35,1.12,0,0
202,2022-03,44.49229265570774,11.32527389334056,jhqQKK2Ez_OTq04yOrDm8A,0.701263257,0,0,0,0,0,0,0,0,0,0,0,0
203,2022-03,44.49378438633649,11.32203086847001,7bTAMNqnT65g5hVhMy1HBA,0.71776998,2.38,30.34,11,25.54,0,11.29,15.65,0.09,1.45,0.4,0.06,0
204,2022-03,44.49203349590891,11.31674213465917,q3icKOWxbta_Ozm0eBOnow,0.750528153,0,0,0,0,0,0,0,0,0,0,0,0
205,2022-03,44.49055690547171,11.31733993230965,Jau-IaGebkDg_bhPIvEaqw,0.749115472,0,0,0,0,0,0,0,0,0,0,0,0
206,2022-03,44.49129186720064,11.32170572676675,k4NV0Q2cScOiq79LPWR90w,0.723057948,8.25,30.93,5.81,18.9,0,2.57,23.25,0.86,4.52,0.09,0.12,0
207,2022-03,44.48992549558361,11.31717252455719,KwKb9UnZb93EMdg4YoFQLQ,0.750849578,1.64,26.87,8.88,25.55,0,2.02,17.77,0.09,1.48,0.64,0,0
208,2022-03,44.49318518170323,11.31390247667545,pcpP6iSpHAC7KS2eePl9Zw,0.764791467,4.1,32.87,8.77,19,0,10.63,19.93,0.14,1.64,0.14,0.22,0
209,2022-03,44.49373217548775,11.31548106367805,GUWmyNuhOGDSVNq429H0vQ,0.754953987,13.59,16.61,24.78,10.8,0,14.93,17.6,0.01,0.76,0.01,0.16,0
210,2022-03,44.49079444751841,11.31372585669227,4Y8WAyKWSlI5pHFn3P5IQA,0.769544271,0,52.2,5.35,2.19,0,16.22,21.06,0.13,0.04,0.28,0,0
211,2022-03,44.49437228251833,11.31791569679217,bl1g2IjHQhrPSZ6dIWVd3Q,0.740134139,2.55,40.77,12.22,12.16,0,12.54,14.05,0.06,5.11,0.01,0.04,0
212,2022-01,44.48792785656624,11.29537723295513,IDWzF6xOdO0w1fZHvUGqVQ,0.878201851,0.2,29,18,11.71,0,2.02,37.71,0,0.72,0.17,0.11,0
213,2022-03,44.48459968051453,11.28746194308868,FU2YCsnb7YqIB9VesuKYKQ,0.92851528,7.04,37.43,7.97,12.74,0.17,1.03,26.47,0.26,2.74,0.32,0.12,0
214,2022-03,44.47820559125182,11.28518559425698,9iP1HSylo_lwK3Jbb2apWA,0.941119731,0,0,0,0,0,0,0,0,0,0,0,0
215,2022-03,44.48856365669566,11.27734770345963,9CeJe145XYH-d0uekH8i2Q,0.957139867,0.01,5.26,31.58,28.86,1.08,2.47,27.02,0.01,0.95,0.05,0,0
216,2022-04,44.49632146413932,11.36730251565551,WyB1lrzTIP5De1yL7MqEnA,0.453466893,3.35,15.27,6.81,37.05,0,4.03,26.66,0,5.67,0,0.39,0
217,2023-07,44.49480535403796,11.36030160321755,VEsS-yWI7I9x0plFTb1KCQ,0.495609301,0.15,38.27,6.22,22.54,0,0.26,28.96,0,0.58,0.94,0,0
218,2022-04,44.4940432,11.36719319,WeuUIgJGEpButJtjp_BTEA,0.45609315,0,0,0,0,0,0,0,0,0,0,0,0
219,2022-03,44.50153898591393,11.30283254860864,d1YEW-IdP8682YIRX5Zp5A,0.801344391,7.78,1.74,29.94,22.57,0.02,0.76,34.89,0,0.41,0,0.14,0
220,2023-06,44.49965207184911,11.30443671054304,mgaDmFAtnD5_RLAyQiarSA,0.799837253,0,0,0,0,0,0,0,0,0,0,0,0
221,2022-03,44.50039980760711,11.31086982831666,z2qxs7T_ktdf1mhcFa2fSw,0.764877411,0,0,0,0,0,0,0,0,0,0,0,0
222,2022-03,44.50218577,11.31067648273874,q7sUWLP_609YE5jEffE2Vg,0.760687514,0,0,0,0,0,0,0,0,0,0,0,0
223,2023-08,44.51239298174163,11.31342615,_jd55LMhTIcZASHO-gqx2A,0.71276977,0,0,0,0,0,0,0,0,0,0,0,0
224,2023-08,44.50603412152729,11.30963918673146,JCT_hoTLA91ppmTaJUPrzg,0.753339961,0,0,0,0,0,0,0,0,0,0,0,0
225,2021-10,44.51101166224586,11.43780905590308,AfkKUF3f79pw2ZThmTVsDA,0.029361571,0.67,7.4,23.87,32.81,0,0.31,29.85,0,5.01,0.03,0,0
226,2022-03,44.50036672182085,11.33234806332617,3ZOYdGoepXj_eUVHnwG6WQ,0.648374306,0,0,0,0,0,0,0,0,0,0,0,0
227,2021-10,44.50530068018686,11.43418376133481,NtC-piIuAi8liWhbdfF2uA,0.055955688,0.7,2.02,29.73,25.01,0,0.31,36.66,0.12,4.37,0.26,0.01,0
228,2023-06,44.50959211010329,11.44482063423055,AaX7_5y60wzFUylHDhANmQ,-0.009901804,0,0,0,0,0,0,0,0,0,0,0,0
229,2022-04,44.51336190924996,11.44239862327105,Qmogg8GZ8_onZbsqtG1d1A,0.000236654,0,0,0,0,0,0,0,0,0,0,0,0
230,2022-04,44.48829245,11.37336499266125,dIC7SD9UgAPGtntu8vVggA,0.42339516,0.48,31.97,12.09,14.16,0,5.05,34.15,0.36,1.37,0.25,0,0
231,2022-03,44.47962169786911,11.33688163982266,p1hzWSsQm0faAM30UgX_tg,0.639592483,0,0,0,0,0,0,0,0,0,0,0,0
232,2023-07,44.48548556548423,11.36039870619853,yCfPjc6eIm_vixFSUXekyw,0.50063418,0,0,0,0,0,0,0,0,0,0,0,0
233,2022-04,44.48338286788044,11.36294141298067,4RYzBcLjy5hFbo0R3G2o4A,0.486090014,3.41,20.04,9.46,29.43,0,14.77,16.89,0.02,3.52,0,0.26,0
234,2022-04,44.48288808609981,11.36728422875853,k_-D0yN_YCMPrpYHu7djNA,0.460561206,0,0,0,0,0,0,0,0,0,0,0,0
235,2023-06,44.48646650051848,11.36320223852373,q0iEpIDcs7vv2J6dgZ-vLQ,0.483836432,4.42,10.77,6.68,41.9,0,8.69,25.24,0,1.41,0.46,0.24,0
236,2022-04,44.48372597721138,11.36200147002702,3LSm2yJZWxIbSUBr3K_MTg,0.491577902,0,0,0,0,0,0,0,0,0,0,0,0
237,2022-04,44.48595965543593,11.36814392775015,bMh7NNxsYaQ0fAQhfzDtvA,0.454918174,0.47,35.46,9.59,2.49,0.02,10.14,30.07,0.08,0.24,1.16,0.7,0
238,2022-04,44.48473647,11.36850113365479,GWgiR_0WiMSQL5kPqbUJYw,0.453117135,0,0,0,0,0,0,0,0,0,0,0,0
239,2022-04,44.47946466281135,11.36487064981918,bkho33Q9Nc3UVa0zlDIOZw,0.474713927,0.01,28.53,9.86,18.56,0,9.21,27.71,0.01,1.44,0.03,0,0.15
240,2022-04,44.48313486965692,11.36979348174425,UWCjsu8Jc2l9BIjmJMAZiw,0.445754689,5.23,37.28,9.88,17.25,0,13.62,13.36,0.36,1.69,0.31,0.04,0.12
241,2022-04,44.47850753103616,11.36616909739635,aIsaG8VFDl0qk6GP-9mvtQ,0.466910626,2.26,49.88,5.84,6.42,0,17.45,14.68,0.16,1.52,0,0,0
242,2022-04,44.48539471,11.36397724578539,AhFzP8OvpRihiluxpZCy7w,0.479596356,4.15,21.97,9.74,30.22,0,11.43,19.28,0.02,1.02,0.09,0.02,0.33
243,2022-04,44.48128594007591,11.36579751,jRcnEOWoQw7rRVhimadPqw,0.469384594,1.86,11.53,7.66,41.82,0,16.16,19.18,0.08,0.55,0.01,0.29,0.03
244,2022-04,44.48014659923762,11.36644131478802,Yrnde2hUoh5sg_KjL7mW8w,0.465535637,0,0,0,0,0,0,0,0,0,0,0,0
245,2018-05,44.47670971425221,11.36676791087618,BgMuNRac48IshmFY2ZPbsA,0.462935522,3.88,29.61,11.38,14.88,0,0.62,38.6,0.22,0,0.22,0.01,0.03
246,2022-04,44.47807381197396,11.36989977353687,uOfHcSB11wZzf2LoBepCnQ,0.444854759,1.7,24.57,5.73,32.54,0,16.83,17.42,0.06,0.96,0,0,0
247,2023-10,44.50363846505245,11.33242706024463,c5L2wxMobS5eHQ0ghVxWRw,0.641369697,0.02,43.65,10.26,3.35,0,8.61,33.56,0.17,0,0.03,0,0.18
248,2022-03,44.51247202,11.32743826,uUORusc3J4iUkmlvqQaJqQ,0.644823276,0.15,11.31,30.24,15.63,0,3.12,35.64,0.36,2.89,0.15,0.23,0
249,2023-04,44.51556824866068,11.32788443470676,bUlC0eL_gBmJ_L5UNB_AxQ,0.632908084,0,0,0,0,0,0,0,0,0,0,0,0
250,2023-04,44.51865067396486,11.32873462495093,b7P4IXVsMQjpE8fLv83vFQ,0.618572277,0.02,8.47,22.34,32.58,0.01,1.68,32.38,0,0.29,2.06,0.01,0
251,2022-05,44.52290923065949,11.32992989,3oEjx_LwIbHU-HzaT9oDlg,0.598057495,0,0,0,0,0,0,0,0,0,0,0,0
252,2023-06,44.52877967082915,11.33765651491172,scg7cbSR1rP3eC3zvvbnUg,0.540883627,0.21,0.24,21.46,53.03,0.02,3.88,15.22,0,5.5,0.03,0.01,0
253,2023-04,44.53277772772935,11.33796273570493,Ow8sePYr7ddhZUKf1ou_Dg,0.524820841,0,0,0,0,0,0,0,0,0,0,0,0
254,2023-06,44.51959677067777,11.32222520625425,aEF-qpEqPgDCU5jK2Jh6SA,0.645767535,1.24,10.29,22.29,29.69,0,1.79,29.28,0,3,0.14,0.11,0
255,2022-05,44.52313169773717,11.31298236063792,86RiEdNlOWagRs4TrBFlfw,0.670748092,0.51,7.98,26.08,31.62,1,1.93,26.51,0,1.47,0.01,0.44,0
256,2023-03,44.52418175846289,11.31847083748463,#NAME?,0.644022369,0,0,0,0,0,0,0,0,0,0,0,0
257,2023-03,44.53263755757724,11.31504966174431,TafkP-TGTS4jSuehcZzw2Q,0.619822797,0.56,35.56,17.24,9.81,0,2.86,28.36,0.38,3.76,0.01,0,0
258,2023-03,44.53905045787197,11.31782615947169,CBYxSsLIpVtJLFdtCH6KLg,0.579773184,0.18,5.88,35.41,32.37,0.55,0.09,18.44,0.15,5.96,0.07,0.59,0
259,2022-03,44.50459584129133,11.32896552,xDvEaweiXXGR74ynEHpx4Q,0.658074308,0.05,29.17,21.02,9.29,0.56,3.56,32.13,0,1.22,0,0.79,0
260,2023-10,44.50233323,11.32541409,lfsHdSFD8O6jRxhRhxkr7g,0.682554682,0.03,25.3,5.7,28.06,0,3.12,35.92,0,0,0.26,0.13,0
261,2023-10,44.50390659457183,11.33078390120575,WIzHnSA0s2Lx1m0DazJBHg,0.649775104,0.24,28.87,6.76,24.16,0,2.36,36.37,0,0,0.32,0.52,0
262,2022-03,44.50280370206267,11.33064951507735,nbdDAwky-4g-Wu3DKa4zhw,0.652914069,0,38.83,10.27,10.41,0,5.65,30.07,0.09,0.16,0.44,0.7,0.15
263,2022-03,44.50172077092178,11.33028555201949,scYu1uKqGaviwnpepPfT_Q,0.657184809,0,0,0,0,0,0,0,0,0,0,0,0
264,2022-03,44.50176067178609,11.32756061113226,_S7vwYLZ60G-6pHVKIoquQ,0.672102849,0,0,0,0,0,0,0,0,0,0,0,0
265,2022-03,44.50140896197697,11.33044838728487,XbcaQO_8TgfuVLJxHM1DcQ,0.656918648,0,0,0,0,0,0,0,0,0,0,0,0
266,2022-03,44.50147819570999,11.32323849854762,b9MWpTCgHcGcBWmpgb9PgA,0.696323732,0.02,53.44,4.5,9.12,0,16.81,13.04,0,0.04,0,0.16,0.01
267,2023-08,44.50576634587808,11.33311998837955,4_knJmk9_aYad52IbtLOew,0.632859612,0,0,0,0,0,0,0,0,0,0,0,0
268,2020-08,44.49522719526676,11.34072285,dxVSBsm4DzPEwHDBar7zIQ,0.60863755,7.36,57.11,3.37,0.02,0,0.1,21.59,0.53,0.13,0.04,0,0.15
269,2020-08,44.49342061644441,11.3485055,NYORRiNEmCAJfjAb50xhIQ,0.565525118,25.4,24.65,2.61,0,0,5.41,6.95,0.49,0,0.45,4.94,0.02
270,2022-04,44.49279266,11.37303948055913,wkwez7-Y-kA5CzL0XbNXng,0.422847104,7.5,23.01,11.8,27.5,0,1.42,21.63,0.01,1.5,1.32,0.88,0
271,2022-03,44.49600109100093,11.36328686163021,xgv-sfwonpaz7WMAlFsX2Q,0.477120441,0,50.54,5.52,10,0,17.14,11.99,0.13,0,0.47,0.01,0
272,2023-04,44.51689517247331,11.33885474,bpN6RskAJ1548PfmM5RaKg,0.573556714,0.04,50.24,1.62,13.19,0,2.25,30.85,0.01,0,0.02,0,0.09
273,2022-05,44.51719677623088,11.34068642735621,fSnoTV0pgt8GRxs8JYq4Jw,0.563259855,1.36,62.17,3.74,2.84,0,6.3,14.76,0,2.58,0,0.31,0
274,2022-05,44.51978396150427,11.34318067681862,AhnnjglbhLsiwUZUIk6I5Q,0.54299322,1.17,16.17,11.62,43.67,0,0.15,21.67,0,4.1,0.01,0.32,0
275,2022-05,44.52039871495131,11.34167136178772,kUgzOWnee_84qxDQ4PaOQw,0.548873087,0,0,0,0,0,0,0,0,0,0,0,0
276,2023-05,44.53489843215486,11.34861953,qiF-CdrhIflUJTcFa_KPhg,0.467564642,0,0,0,0,0,0,0,0,0,0,0,0
277,2023-09,44.53718197218247,11.34654673361724,qDfXfoHIgK1dUcN_uivkZA,0.469151445,0,0,0,0,0,0,0,0,0,0,0,0
278,2022-05,44.53802446452295,11.34883334381591,UB9mGfTNKb8ZoQweSQsxow,0.455475896,0.56,8.24,26.76,21.31,0,5.79,36.34,0.01,0.34,0.37,0.26,0
279,2022-05,44.56994366338195,11.38621799817681,oPTHJKrs3RoaamnSmY9G4g,0.166061854,0.34,1.12,42.24,12.52,1.56,0.05,17.67,0.28,10.75,0,0,0
280,2023-10,44.50241988862123,11.35282594984113,zqWsFhtGkrG6Um92xbQl4g,0.529337791,0.18,12.83,27.08,12.07,0,12.31,29.54,1.77,0.77,0.76,0.22,0
281,2023-10,44.50365243479585,11.34955384813576,iNOlek-iGz1gPYPYbZ7pFA,0.545877096,0.4,26.64,13.58,12.9,0,1.27,43.51,0.37,0.19,0.36,0.28,0
282,2022-05,44.54895730988778,11.35713493568495,LbpHc9_zalMs1aRxc8YotA,0.377017145,0,0,0,0,0,0,0,0,0,0,0,0
283,2022-05,44.53485619722508,11.35370617326149,q5BP6QVs84GbMEuEJLnpDQ,0.44325261,0.03,15.23,26.49,16.54,0,15.49,25.69,0,0.47,0.03,0,0
284,2022-05,44.55322990069649,11.35069231418279,O4dsKAnSw6Rzjn6FCOourA,0.388613497,1.19,6.26,26.21,37,0.03,5.37,17.06,0,3.88,0.8,0.23,0
285,2023-05,44.54776900298662,11.34768817019981,ItAEhqMwsWrkWiqfbrP4Ww,0.423545041,0.04,0.04,29.92,33.69,10.1,0.3,24.51,0,0.1,0.55,0,0
286,2022-05,44.55406618477744,11.35472419226548,DBtr_SYsZuzS_R0bVzf-6A,0.367915776,0,0,0,0,0,0,0,0,0,0,0,0
287,2019-04,44.55586524106287,11.35237264898909,8qeJfHOykfQRPG85JcSOFQ,0.370708926,0.61,1.83,22.04,39.43,0,0.59,32.43,0,2.26,0.36,0,0
288,2023-03,44.54706419,11.37163943,VqWbNKSrjnVCAZQ72MRCTA,0.315431797,0,0.26,46.25,20.94,5.33,0.3,18.86,0,7.44,0.14,0,0
289,2022-10,44.54557896,11.37794723690094,avjgV_7Vhm_5cPSvxJErQQ,0.289136615,0,0,0,0,0,0,0,0,0,0,0,0
290,2022-03,44.51817061,11.36028012965795,tzn9tGYts6ncm_8PbQ-6Eg,0.456979767,0,0,0,0,0,0,0,0,0,0,0,0
291,2022-03,44.48003692653243,11.42928639273149,94ju64dCMi0FBVVdYsTW1w,0.095272268,0.22,0.52,42.16,26.26,1.14,0,19.97,0,6.16,0,0,0
292,2023-09,44.48055284173467,11.42764509133436,nX0l0o9rFY7RFBies822Ow,0.104965817,0.3,0.73,44.91,5.63,0.08,0.87,41.74,0,2.81,0.04,0,0
293,2023-10,44.48053442374843,11.43463838016018,olr1qVyMF9TheQqXG0YWhw,0.063761703,3.37,0.34,42.88,8.35,0.04,1.26,37.47,0,2.52,0.43,0,0
294,2023-10,44.48052096,11.44160581991421,6lwLw9jUoiXoXhg0vR-zNg,0.022710041,5.11,0.01,40.9,12.44,0,0.48,38.1,0,0.85,0.01,0,0
295,2022-05,44.54631645238373,11.20876517950892,zCdNvsg3AA6uz_6_sw0I7Q,0.450724296,0,0,0,0,0,0,0,0,0,0,0,0
296,2023-06,44.54874227968913,11.20243836913156,r-YfZLqO-AjPMsUMjmkyyw,0.41379184,0.77,1.86,25.26,38.47,0.03,0.34,21.34,0.06,9.18,0,0,0
297,2023-06,44.55081828434606,11.19577401709513,2dcGSO1oEAZa-8-5eRqpDA,0.37634511,0,1.37,41.72,12.53,0,0.35,25.45,0,17.41,0.41,0,0
298,2022-05,44.53019503510064,11.23976341870335,aYYtBvfd0fgb64FhzVjHbw,0.643132886,0.5,0.48,32.98,30.48,0,0.11,23.72,0,7.51,1.65,0.16,0
299,2023-09,44.52634603763179,11.25016095383288,Scss3oxCbxsvHgFCJ6FzHQ,0.69565111,4.97,0.6,37.69,9.23,0.02,3.17,35.73,0,1.56,0.24,0,0
300,2023-10,44.52869773005028,11.25680613991718,XGP8DD89gwTiLObKy2_HWg,0.700201823,0,0,0,0,0,0,0,0,0,0,0,0
301,2023-10,44.52930307176053,11.26368981972028,PoeTr5gO0eSExYmRmmDH3w,0.709358743,0.07,0.25,40.51,11.64,1.76,1.79,38.46,0.01,3.19,0,0,0
302,2023-10,44.52731350289912,11.27037089281261,O0nIw2Ty2jHUH8Jqv7U9Ug,0.728040609,0.35,2.81,43.23,6.57,0.04,0.14,39.31,0,7.02,0.26,0,0
303,2023-07,44.52482546214285,11.27691129298411,HElTV94eTznuei7Pig9F2w,0.744453155,0.25,0.46,45.81,7.9,0.09,0.23,40.47,0,3.61,0.23,0,0
304,2023-09,44.52371796230197,11.28381668998939,dG_I32lDAy3QLmwLmERJIw,0.746564053,0,0,0,0,0,0,0,0,0,0,0,0
305,2023-10,44.52403201364729,11.29075508151197,JmlUpMZL1FHflvp8ByjdDA,0.734074461,0.27,0.19,42.14,11.45,0.01,0.71,26.96,0,11.92,0,0,0
306,2023-09,44.58527180748776,11.39608128202884,xTpMwFtZv9d5Cgux0js8eg,0.063623415,1.27,0,36.1,25,0.11,0.33,35.6,0,1.17,0.15,0.01,0
307,2023-09,44.57939001780473,11.39221673687855,cOwBwVtaM1xQE1qUGUKLPQ,0.103428416,0.79,1.24,37.68,14.96,0.49,2.97,33.33,0,1.15,0,0.02,0
308,2023-09,44.57356134348041,11.38837350645488,hBylpSGWE5f8KvlSYdMPWQ,0.142780588,1.26,0.36,47.36,5.23,6.9,1.26,31.57,0,0.34,0.03,0,0
309,2023-09,44.56767268615125,11.38449543,UitafB_IEQoBGo7FRcNV6g,0.182337662,0,0,0,0,0,0,0,0,0,0,0,0
310,2023-09,44.56186318384192,11.38067330133004,BKW2fk3VcJtykSIvKYHDpg,0.221142436,3.64,2.55,46.54,3.27,6.62,1.68,31.62,0,0.57,0.05,0,0
311,2023-09,44.55604432526169,11.37684783477636,dxPNI1WqS1FdTK80MuICEg,0.259762002,0,0.61,44.77,11.69,1.5,2.95,34.79,0,0.77,0.01,0,0
312,2023-09,44.55016185896375,11.37299612643982,yF7AMZbNH0yE6pd5WgoZ7w,0.298450517,5.43,8.56,35.28,8.48,1.87,6.61,28.63,0,0.34,0,0.03,0
313,2023-09,44.54431072630846,11.36917636150399,sgk2_ncIRfB_IHY7SCVonQ,0.336548837,0,0,0,0,0,0,0,0,0,0,0,0
